nbOpes,type,size,nbRenamingBots
150000,rlsWithGC,1751524,1
150000,content,120332,1
151000,rlsWithoutGC,7404958,1
151000,rlsWithGC,122030,1
150000,rlsWithoutGC,7728890,1
150000,rlsWithGC,1654014,1
150000,content,119888,1
151000,rlsWithoutGC,6854588,1
151000,rlsWithGC,121598,1
150000,rlsWithoutGC,13663094,2
150000,rlsWithGC,1768174,2
150000,content,120792,2
151000,rlsWithoutGC,13437022,2
151000,rlsWithGC,123350,2
150000,rlsWithoutGC,15159746,2
150000,rlsWithGC,1707470,2
150000,content,119984,2
151000,rlsWithoutGC,14941662,2
151000,rlsWithGC,122552,2
150000,rlsWithoutGC,14519756,2
150000,rlsWithGC,1674828,2
150000,content,119884,2
151000,rlsWithoutGC,14306114,2
151000,rlsWithGC,122442,2
150000,rlsWithoutGC,14375754,2
150000,rlsWithGC,1714634,2
150000,content,119808,2
151000,rlsWithoutGC,14156042,2
151000,rlsWithGC,122376,2
150000,rlsWithoutGC,14788770,2
150000,rlsWithGC,1694834,2
150000,content,120024,2
151000,rlsWithoutGC,14584120,2
151000,rlsWithGC,122576,2
150000,rlsWithoutGC,13531746,2
150000,rlsWithGC,1759354,2
150000,content,119772,2
151000,rlsWithoutGC,13316790,2
151000,rlsWithGC,122326,2
150000,rlsWithoutGC,14612998,2
150000,rlsWithGC,1751466,2
150000,content,119944,2
151000,rlsWithoutGC,14391500,2
151000,rlsWithGC,122510,2
150000,rlsWithoutGC,13682390,2
150000,rlsWithGC,1722630,2
150000,content,119152,2
151000,rlsWithoutGC,13461210,2
151000,rlsWithGC,121720,2
150000,rlsWithoutGC,14048404,2
150000,rlsWithGC,1676092,2
150000,content,120060,2
151000,rlsWithoutGC,13842418,2
151000,rlsWithGC,122594,2
150000,rlsWithoutGC,14050432,2
150000,rlsWithGC,1746360,2
150000,content,120016,2
151000,rlsWithoutGC,13835786,2
151000,rlsWithGC,122550,2
150000,rlsWithoutGC,15046824,2
150000,rlsWithGC,1764976,2
150000,content,120068,2
151000,rlsWithoutGC,14821494,2
151000,rlsWithGC,122636,2
150000,rlsWithoutGC,13642050,2
150000,rlsWithGC,1693682,2
150000,content,120208,2
151000,rlsWithoutGC,13425694,2
151000,rlsWithGC,122766,2
150000,rlsWithoutGC,13681980,2
150000,rlsWithGC,1724900,2
150000,content,120280,2
151000,rlsWithoutGC,13465244,2
151000,rlsWithGC,122816,2
150000,rlsWithoutGC,14853590,2
150000,rlsWithGC,1754726,2
150000,content,119992,2
151000,rlsWithoutGC,14629342,2
151000,rlsWithGC,122550,2
150000,rlsWithoutGC,13545098,2
150000,rlsWithGC,1700426,2
150000,content,119304,2
151000,rlsWithoutGC,13333406,2
151000,rlsWithGC,121848,2
150000,rlsWithoutGC,13855470,2
150000,rlsWithGC,1793846,2
150000,content,120656,2
151000,rlsWithoutGC,13630832,2
151000,rlsWithGC,123202,2
150000,rlsWithoutGC,15430402,2
150000,rlsWithGC,1687930,2
150000,content,120188,2
151000,rlsWithoutGC,15214214,2
151000,rlsWithGC,122756,2
150000,rlsWithoutGC,13801288,2
150000,rlsWithGC,1653608,2
150000,content,120028,2
151000,rlsWithoutGC,13589754,2
151000,rlsWithGC,122586,2
150000,rlsWithoutGC,20486544,3
150000,rlsWithGC,1757600,3
150000,content,120404,3
151000,rlsWithoutGC,20985808,3
151000,rlsWithGC,123806,3
150000,rlsWithoutGC,20785716,3
150000,rlsWithGC,1763448,3
150000,content,120380,3
151000,rlsWithoutGC,21271420,3
151000,rlsWithGC,123796,3
150000,rlsWithoutGC,20289426,3
150000,rlsWithGC,1761726,3
150000,content,119508,3
151000,rlsWithoutGC,20776868,3
151000,rlsWithGC,122894,3
150000,rlsWithoutGC,20299268,3
150000,rlsWithGC,1679160,3
150000,content,119526,3
151000,rlsWithoutGC,20757216,3
151000,rlsWithGC,122954,3
150000,rlsWithoutGC,19884878,3
150000,rlsWithGC,1716206,3
150000,content,120174,3
151000,rlsWithoutGC,20355506,3
151000,rlsWithGC,123590,3
150000,rlsWithoutGC,19485292,3
150000,rlsWithGC,1678820,3
150000,content,120056,3
151000,rlsWithoutGC,19944206,3
151000,rlsWithGC,123484,3
150000,rlsWithoutGC,19884488,3
150000,rlsWithGC,1724528,3
150000,content,119828,3
151000,rlsWithoutGC,20356386,3
151000,rlsWithGC,123246,3
150000,rlsWithoutGC,21204920,3
150000,rlsWithGC,1729532,3
150000,content,120370,3
151000,rlsWithoutGC,21687256,3
151000,rlsWithGC,123764,3
150000,rlsWithoutGC,21107794,3
150000,rlsWithGC,1683478,3
150000,content,120336,3
151000,rlsWithoutGC,21564286,3
151000,rlsWithGC,123754,3
150000,rlsWithoutGC,19816292,3
150000,rlsWithGC,1709860,3
150000,content,120576,3
151000,rlsWithoutGC,20279918,3
151000,rlsWithGC,123984,3
150000,rlsWithoutGC,19855788,3
150000,rlsWithGC,1728740,3
150000,content,120488,3
151000,rlsWithoutGC,20342896,3
151000,rlsWithGC,123890,3
150000,rlsWithoutGC,21637140,3
150000,rlsWithGC,1733704,3
150000,content,120252,3
151000,rlsWithoutGC,22114828,3
151000,rlsWithGC,123678,3
150000,rlsWithoutGC,19970752,3
150000,rlsWithGC,1694092,3
150000,content,119800,3
151000,rlsWithoutGC,20439288,3
151000,rlsWithGC,123216,3
150000,rlsWithoutGC,20073722,3
150000,rlsWithGC,1712994,3
150000,content,119204,3
151000,rlsWithoutGC,20543450,3
151000,rlsWithGC,122632,3
150000,rlsWithoutGC,19777006,3
150000,rlsWithGC,1639166,3
150000,content,119992,3
151000,rlsWithoutGC,20230494,3
151000,rlsWithGC,123386,3
150000,rlsWithoutGC,20645188,3
150000,rlsWithGC,1735000,3
150000,content,119092,3
151000,rlsWithoutGC,21116066,3
151000,rlsWithGC,122510,3
150000,rlsWithoutGC,21586326,3
150000,rlsWithGC,1682026,3
150000,content,120152,3
151000,rlsWithoutGC,22050312,3
151000,rlsWithGC,123548,3
150000,rlsWithoutGC,20933756,3
150000,rlsWithGC,1722144,3
150000,content,120404,3
151000,rlsWithoutGC,21412534,3
151000,rlsWithGC,123828,3
150000,rlsWithoutGC,26088562,4
150000,rlsWithGC,1656378,4
150000,content,119688,4
151000,rlsWithoutGC,27212258,4
151000,rlsWithGC,123962,4
150000,rlsWithoutGC,30253468,4
150000,rlsWithGC,1685092,4
150000,content,119924,4
151000,rlsWithoutGC,31393188,4
151000,rlsWithGC,124190,4
150000,rlsWithoutGC,28339500,4
150000,rlsWithGC,1828068,4
150000,content,120198,4
151000,rlsWithoutGC,29575920,4
151000,rlsWithGC,124486,4
150000,rlsWithoutGC,25722286,4
150000,rlsWithGC,1676830,4
150000,content,119780,4
151000,rlsWithoutGC,26844018,4
151000,rlsWithGC,124078,4
150000,rlsWithoutGC,25983584,4
150000,rlsWithGC,1784472,4
150000,content,120200,4
151000,rlsWithoutGC,27209716,4
151000,rlsWithGC,124462,4
150000,rlsWithoutGC,26285728,4
150000,rlsWithGC,1719480,4
150000,content,119636,4
151000,rlsWithoutGC,27441550,4
151000,rlsWithGC,123924,4
150000,rlsWithoutGC,25775934,4
150000,rlsWithGC,1740318,4
150000,content,119644,4
151000,rlsWithoutGC,26947858,4
151000,rlsWithGC,123922,4
150000,rlsWithoutGC,26623094,4
150000,rlsWithGC,1660694,4
150000,content,119640,4
151000,rlsWithoutGC,27749306,4
151000,rlsWithGC,123914,4
150000,rlsWithoutGC,25938710,4
150000,rlsWithGC,1682078,4
150000,content,119332,4
151000,rlsWithoutGC,27075732,4
151000,rlsWithGC,123598,4
150000,rlsWithoutGC,28742826,4
150000,rlsWithGC,1693802,4
150000,content,119200,4
151000,rlsWithoutGC,29887100,4
151000,rlsWithGC,123456,4
150000,rlsWithoutGC,27500196,4
150000,rlsWithGC,1746300,4
150000,content,119836,4
151000,rlsWithoutGC,28679252,4
151000,rlsWithGC,124122,4
150000,rlsWithoutGC,27092584,4
150000,rlsWithGC,1744080,4
150000,content,119708,4
151000,rlsWithoutGC,28275116,4
151000,rlsWithGC,123974,4
150000,rlsWithoutGC,25242890,4
150000,rlsWithGC,1751646,4
150000,content,119824,4
151000,rlsWithoutGC,26448262,4
151000,rlsWithGC,124078,4
150000,rlsWithoutGC,27633610,4
150000,rlsWithGC,1671330,4
150000,content,119268,4
151000,rlsWithoutGC,28766354,4
151000,rlsWithGC,123532,4
150000,rlsWithoutGC,28469842,4
150000,rlsWithGC,1712394,4
150000,content,120700,4
151000,rlsWithoutGC,29626348,4
151000,rlsWithGC,124966,4
150000,rlsWithoutGC,26637192,4
150000,rlsWithGC,1737200,4
150000,content,120046,4
151000,rlsWithoutGC,27823644,4
151000,rlsWithGC,124310,4
150000,rlsWithoutGC,25394000,4
150000,rlsWithGC,1682592,4
150000,content,119468,4
151000,rlsWithoutGC,26532820,4
151000,rlsWithGC,123734,4
150000,rlsWithoutGC,26795706,4
150000,rlsWithGC,1720290,4
150000,content,120244,4
151000,rlsWithoutGC,27958476,4
151000,rlsWithGC,124490,4
150000,rlsWithoutGC,27658334,4
150000,rlsWithGC,1736854,4
150000,content,120144,4
151000,rlsWithoutGC,28833784,4
151000,rlsWithGC,124430,4
150000,rlsWithoutGC,26664708,4
150000,rlsWithGC,1692472,4
150000,content,119140,4
151000,rlsWithoutGC,27808280,4
151000,rlsWithGC,123436,4
150000,rlsWithoutGC,29189978,4
150000,rlsWithGC,1743154,4
150000,content,119796,4
151000,rlsWithoutGC,30362238,4
151000,rlsWithGC,124084,4
